DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
831,19050708,    0,     ,
831,19050709,    0,     ,
831,19050710,   36,     ,
831,19050711,    3,     ,
831,19050712,   12,     ,
831,19050713,    0,     ,
831,19050714,    0,     ,
831,19050715,    0,     ,
831,19050716,    0,     ,
831,19050717,    7,     ,
831,19050718,   86,     ,
831,19050719,    0,     ,
831,19050720,    0,     ,
831,19050721,    0,     ,
831,19050722,    0,     ,
831,19050723,    0,     ,
831,19050724,  228,     ,
831,19050725,    0,     ,
831,19050726,    0,     ,
831,19050727,    0,     ,
831,19050728,    0,     ,
831,19050729,   13,     ,
831,19050730,    0,     ,
831,19050731,    0,     ,
831,19050801,    0,     ,
831,19050802,    0,     ,
831,19050803,    0,     ,
831,19050804,   73,     ,
831,19050805,   85,     ,
831,19050806,    0,     ,
831,19050807,    0,     ,
831,19050808,    0,     ,
831,19050809,    2,     ,
831,19050810,   74,     ,
831,19050811,    2,     ,
831,19050812,    0,     ,
831,19050813,    0,     ,
831,19050814,    0,     ,
831,19050815,    0,     ,
831,19050816,    6,     ,
831,19050817,    2,     ,
831,19050818,    0,     ,
831,19050819,   12,     ,
831,19050820,    3,     ,
831,19050821,   54,     ,
831,19050822,    0,     ,
831,19050823,   94,     ,
831,19050824,   37,     ,
831,19050825,    0,     ,
831,19050826,    0,     ,
831,19050827,   68,     ,
831,19050828,   24,     ,
831,19050829,   67,     ,
831,19050830,  317,     ,
831,19050831,   82,     ,
831,19050901,    0,     ,
831,19050902,    0,     ,
831,19050903,   46,     ,
831,19050904,   92,     ,
831,19050905,    0,     ,
831,19050906,    0,     ,
831,19050907,    1,     ,
831,19050908,   32,     ,
831,19050909,    4,     ,
831,19050910,   45,     ,
831,19050911,   62,     ,
831,19050912,   42,     ,
831,19050913,    0,     ,
831,19050914,    0,     ,
831,19050915,    0,     ,
831,19050916,    0,     ,
831,19050917,    0,     ,
831,19050918,    0,     ,
831,19050919,    0,     ,
831,19050920,  132,     ,
831,19050921,    0,     ,
831,19050922,    0,     ,
831,19050923,    0,     ,
831,19050924,    0,     ,
831,19050925,   64,     ,
831,19050926,   67,     ,
831,19050927,    0,     ,
831,19050928,    3,     ,
831,19050929,    0,     ,
831,19050930,    0,     ,
831,19051001,   36,     ,
831,19051002,   32,     ,
831,19051003,   92,     ,
831,19051004,   12,     ,
831,19051005,  222,     ,
831,19051006,  134,     ,
831,19051007,   34,     ,
831,19051008,   21,     ,
831,19051009,    3,     ,
831,19051010,   28,     ,
831,19051011,    0,     ,
831,19051012,    4,     ,
831,19051013,   23,     ,
831,19051014,   39,     ,
831,19051015,  116,     ,
831,19051016,  143,     ,
831,19051017,   23,     ,
831,19051018,   65,     ,
831,19051019,   31,     ,
831,19051020,    2,     ,
831,19051021,    4,     ,
831,19051022,  137,     ,
831,19051023,  145,     ,
831,19051024,    0,     ,
831,19051025,    0,     ,
831,19051026,    0,     ,
831,19051027,   28,     ,
831,19051028,    7,     ,
831,19051029,    0,     ,
831,19051030,    0,     ,
831,19051031,   20,     ,
831,19051101,   12,     ,
831,19051102,    0,     ,
831,19051103,   13,     ,
831,19051104,    0,     ,
831,19051105,   35,     ,
831,19051106,  153,     ,
831,19051107,    0,     ,
831,19051108,    0,     ,
831,19051109,    0,     ,
831,19051110,    0,     ,
831,19051111,    0,     ,
831,19051112,   46,     ,
831,19051113,   44,     ,
831,19051114,   13,     ,
831,19051115,    9,     ,
831,19051116,    0,     ,
831,19051117,    0,     ,
831,19051118,    0,     ,
831,19051119,    0,     ,
831,19051120,    3,     ,
831,19051121,   43,     ,
831,19051122,    0,     ,
831,19051123,    0,     ,
831,19051124,  118,     ,
831,19051125,    0,     ,
831,19051126,    0,     ,
831,19051127,  127,     ,
831,19051128,    0,     ,
831,19051129,    7,     ,
831,19051130,    0,     ,
831,19051201,    0,     ,
831,19051202,    0,     ,
831,19051203,    0,     ,
831,19051204,    0,     ,
831,19051205,    0,     ,
831,19051206,   12,     ,
831,19051207,   39,     ,
831,19051208,   24,     ,
831,19051209,   58,     ,
831,19051210,    0,     ,
831,19051211,    0,     ,
831,19051212,    0,     ,
831,19051213,    0,     ,
831,19051214,    3,     ,
831,19051215,    0,     ,
831,19051216,    0,     ,
831,19051217,    0,     ,
831,19051218,    0,     ,
831,19051219,    0,     ,
831,19051220,   14,     ,
831,19051221,    0,     ,
831,19051222,    0,     ,
831,19051223,    4,     ,
831,19051224,    0,     ,
831,19051225,    0,     ,
831,19051226,    0,     ,
831,19051227,    0,     ,
831,19051228,    0,     ,
831,19051229,   26,     ,
831,19051230,   46,     ,
831,19051231,    0,     ,
831,19060101,    0,     ,
831,19060102,    0,     ,
831,19060103,    0,     ,
831,19060104,    0,     ,
831,19060105,   75,     ,
831,19060106,   65,     ,
831,19060107,   32,     ,
831,19060108,   76,     ,
831,19060109,   39,     ,
831,19060110,   66,     ,
831,19060111,    0,     ,
831,19060112,   14,     ,
831,19060113,   63,     ,
831,19060114,   32,     ,
831,19060115,    0,     ,
831,19060116,    0,     ,
831,19060117,   13,     ,
831,19060118,  117,     ,
831,19060119,  122,     ,
831,19060120,   32,     ,
831,19060121,   26,     ,
831,19060122,   22,     ,
831,19060123,    0,     ,
831,19060124,    0,     ,
831,19060125,    0,     ,
831,19060126,   23,     ,
831,19060127,    7,     ,
831,19060128,    0,     ,
831,19060129,    0,     ,
831,19060130,   16,     ,
831,19060131,    0,     ,
831,19060201,    0,     ,
831,19060202,    7,     ,
831,19060203,   25,     ,
831,19060204,    0,     ,
831,19060205,    0,     ,
831,19060206,    0,     ,
831,19060207,    0,     ,
831,19060208,    3,     ,
831,19060209,   21,     ,
831,19060210,   97,     ,
831,19060211,    2,     ,
831,19060212,    0,     ,
831,19060213,    0,     ,
831,19060214,    0,     ,
831,19060215,    0,     ,
831,19060216,    0,     ,
831,19060217,    4,     ,
831,19060218,   61,     ,
831,19060219,    0,     ,
831,19060220,    4,     ,
831,19060221,   42,     ,
831,19060222,    3,     ,
831,19060223,    1,     ,
831,19060224,    8,     ,
831,19060225,    2,     ,
831,19060226,   53,     ,
831,19060227,   64,     ,
831,19060228,   43,     ,
831,19060301,    0,     ,
831,19060302,   48,     ,
831,19060303,   90,     ,
831,19060304,    0,     ,
831,19060305,    0,     ,
831,19060306,    0,     ,
831,19060307,    0,     ,
831,19060308,    0,     ,
831,19060309,   82,     ,
831,19060310,    4,     ,
831,19060311,   31,     ,
831,19060312,   12,     ,
831,19060313,   24,     ,
831,19060314,    6,     ,
831,19060315,   13,     ,
831,19060316,   43,     ,
831,19060317,   61,     ,
831,19060318,    0,     ,
831,19060319,   73,     ,
831,19060320,    0,     ,
831,19060321,    0,     ,
831,19060322,    0,     ,
831,19060323,   13,     ,
831,19060324,    2,     ,
831,19060325,    0,     ,
831,19060326,    0,     ,
831,19060327,    0,     ,
831,19060328,    0,     ,
831,19060329,    4,     ,
831,19060330,   12,     ,
831,19060331,    4,     ,
831,19060401,    0,     ,
831,19060402,    0,     ,
831,19060403,    0,     ,
831,19060404,    0,     ,
831,19060405,    0,     ,
831,19060406,    0,     ,
831,19060407,    0,     ,
831,19060408,    0,     ,
831,19060409,    0,     ,
831,19060410,    0,     ,
831,19060411,    0,     ,
831,19060412,    0,     ,
831,19060413,    0,     ,
831,19060414,    0,     ,
831,19060415,    0,     ,
831,19060416,    0,     ,
831,19060417,    0,     ,
831,19060418,    0,     ,
831,19060419,   82,     ,
831,19060420,   16,     ,
831,19060421,    0,     ,
831,19060422,    0,     ,
831,19060423,   14,     ,
831,19060424,    2,     ,
831,19060425,   25,     ,
831,19060426,    4,     ,
831,19060427,   57,     ,
831,19060428,    0,     ,
831,19060429,   37,     ,
831,19060430,    3,     ,
831,19060501,    0,     ,
831,19060502,   27,     ,
831,19060503,   14,     ,
831,19060504,   36,     ,
831,19060505,    0,     ,
831,19060506,    0,     ,
831,19060507,    0,     ,
831,19060508,    0,     ,
831,19060509,    0,     ,
831,19060510,    0,     ,
831,19060511,   74,     ,
831,19060512,    0,     ,
831,19060513,    1,     ,
831,19060514,   51,     ,
831,19060515,  127,     ,
831,19060516,   14,     ,
831,19060517,    6,     ,
831,19060518,    0,     ,
831,19060519,   95,     ,
831,19060520,    3,     ,
831,19060521,  234,     ,
831,19060522,    0,     ,
831,19060523,    0,     ,
831,19060524,    0,     ,
831,19060525,   72,     ,
831,19060526,   23,     ,
831,19060527,   75,     ,
831,19060528,    0,     ,
831,19060529,    0,     ,
831,19060530,    0,     ,
831,19060531,   61,     ,
831,19060601,   32,     ,
831,19060602,   80,     ,
831,19060603,   21,     ,
831,19060604,    0,     ,
831,19060605,    0,     ,
831,19060606,    0,     ,
831,19060607,    0,     ,
831,19060608,    0,     ,
831,19060609,    0,     ,
831,19060610,    0,     ,
831,19060611,    0,     ,
831,19060612,    0,     ,
831,19060613,    0,     ,
831,19060614,    0,     ,
831,19060615,   13,     ,
831,19060616,    4,     ,
831,19060617,   16,     ,
831,19060618,    0,     ,
831,19060619,   13,     ,
831,19060620,    2,     ,
831,19060621,    0,     ,
831,19060622,    0,     ,
831,19060623,    0,     ,
831,19060624,    0,     ,
831,19060625,  101,     ,
831,19060626,    0,     ,
831,19060627,    0,     ,
831,19060628,    0,     ,
831,19060629,   78,     ,
831,19060630,   88,     ,
831,19060701,    0,     ,
831,19060702,    0,     ,
831,19060703,    0,     ,
831,19060704,    0,     ,
831,19060705,   35,     ,
831,19060706,    0,     ,
831,19060707,    0,     ,
831,19060708,    0,     ,
831,19060709,    0,     ,
831,19060710,    0,     ,
831,19060711,    0,     ,
831,19060712,   90,     ,
831,19060713,    0,     ,
831,19060714,    5,     ,
831,19060715,    0,     ,
831,19060716,    0,     ,
831,19060717,    0,     ,
831,19060718,    0,     ,
831,19060719,    3,     ,
831,19060720,   80,     ,
831,19060721,    0,     ,
831,19060722,    0,     ,
831,19060723,    0,     ,
831,19060724,    0,     ,
831,19060725,   30,     ,
831,19060726,    0,     ,
831,19060727,    0,     ,
831,19060728,   63,     ,
831,19060729,    0,     ,
831,19060730,    0,     ,
831,19060731,    0,     ,
831,19060801,    0,     ,
831,19060802,    0,     ,
831,19060803,   30,     ,
831,19060804,    5,     ,
831,19060805,    5,     ,
831,19060806,    0,     ,
831,19060807,    0,     ,
831,19060808,    0,     ,
831,19060809,    1,     ,
831,19060810,    0,     ,
831,19060811,   57,     ,
831,19060812,   46,     ,
831,19060813,    0,     ,
831,19060814,   25,     ,
831,19060815,  112,     ,
831,19060816,    2,     ,
831,19060817,    0,     ,
831,19060818,   95,     ,
831,19060819,   70,     ,
831,19060820,    0,     ,
831,19060821,    0,     ,
831,19060822,    0,     ,
831,19060823,    1,     ,
831,19060824,    0,     ,
831,19060825,   13,     ,
831,19060826,   35,     ,
831,19060827,    2,     ,
831,19060828,    0,     ,
831,19060829,    0,     ,
831,19060830,    0,     ,
831,19060831,    0,     ,
831,19060901,    0,     ,
831,19060902,    0,     ,
831,19060903,    0,     ,
831,19060904,    0,     ,
831,19060905,    0,     ,
831,19060906,   12,     ,
831,19060907,   19,     ,
831,19060908,    2,     ,
831,19060909,    0,     ,
831,19060910,    0,     ,
831,19060911,   13,     ,
831,19060912,    0,     ,
831,19060913,    0,     ,
831,19060914,    0,     ,
831,19060915,    2,     ,
831,19060916,  131,     ,
831,19060917,   66,     ,
831,19060918,   16,     ,
831,19060919,   19,     ,
831,19060920,   25,     ,
831,19060921,    6,     ,
831,19060922,    0,     ,
831,19060923,    0,     ,
831,19060924,    0,     ,
831,19060925,    0,     ,
831,19060926,    0,     ,
831,19060927,    0,     ,
831,19060928,    0,     ,
831,19060929,    0,     ,
831,19060930,    0,     ,
831,19061001,    0,     ,
831,19061002,   80,     ,
831,19061003,   26,     ,
831,19061004,    0,     ,
831,19061005,    0,     ,
831,19061006,   10,     ,
831,19061007,    0,     ,
831,19061008,    0,     ,
831,19061009,    0,     ,
831,19061010,    0,     ,
831,19061011,    0,     ,
831,19061012,    0,     ,
831,19061013,   13,     ,
831,19061014,  108,     ,
831,19061015,    0,     ,
831,19061016,    0,     ,
831,19061017,    0,     ,
831,19061018,    0,     ,
831,19061019,    0,     ,
831,19061020,    0,     ,
831,19061021,    0,     ,
831,19061022,    0,     ,
831,19061023,    0,     ,
831,19061024,    0,     ,
831,19061025,   11,     ,
831,19061026,    0,     ,
831,19061027,    0,     ,
831,19061028,   45,     ,
831,19061029,   18,     ,
831,19061030,    0,     ,
831,19061031,    0,     ,
831,19061101,   50,     ,
831,19061102,    5,     ,
831,19061103,    6,     ,
831,19061104,    1,     ,
831,19061105,    8,     ,
831,19061106,    3,     ,
831,19061107,   35,     ,
831,19061108,   13,     ,
831,19061109,   45,     ,
831,19061110,   17,     ,
831,19061111,    0,     ,
831,19061112,    0,     ,
831,19061113,    0,     ,
831,19061114,    0,     ,
831,19061115,    0,     ,
831,19061116,  114,     ,
831,19061117,  100,     ,
831,19061118,   85,     ,
831,19061119,   35,     ,
831,19061120,    3,     ,
831,19061121,    4,     ,
831,19061122,    9,     ,
831,19061123,    3,     ,
831,19061124,    2,     ,
831,19061125,    2,     ,
831,19061126,    1,     ,
831,19061127,   22,     ,
831,19061128,   85,     ,
831,19061129,    2,     ,
831,19061130,   23,     ,
831,19061201,   85,     ,
831,19061202,   55,     ,
831,19061203,    6,     ,
831,19061204,   85,     ,
831,19061205,   15,     ,
831,19061206,   75,     ,
831,19061207,   12,     ,
831,19061208,    0,     ,
831,19061209,   35,     ,
831,19061210,   38,     ,
831,19061211,   46,     ,
831,19061212,   68,     ,
831,19061213,   53,     ,
831,19061214,    2,     ,
831,19061215,   82,     ,
831,19061216,    0,     ,
831,19061217,    0,     ,
831,19061218,   12,     ,
831,19061219,    0,     ,
831,19061220,    0,     ,
831,19061221,    0,     ,
831,19061222,    0,     ,
831,19061223,    0,     ,
831,19061224,    0,     ,
831,19061225,   55,     ,
831,19061226,    0,     ,
831,19061227,    0,     ,
831,19061228,    0,     ,
831,19061229,    0,     ,
831,19061230,    0,     ,
831,19061231,    0,     ,
831,19070101,   53,     ,
831,19070102,   16,     ,
831,19070103,   46,     ,
831,19070104,   17,     ,
831,19070105,   10,     ,
831,19070106,   55,     ,
831,19070107,    1,     ,
831,19070108,    4,     ,
831,19070109,    0,     ,
831,19070110,   15,     ,
831,19070111,    9,     ,
831,19070112,   15,     ,
831,19070113,   10,     ,
831,19070114,    0,     ,
831,19070115,    0,     ,
831,19070116,    0,     ,
831,19070117,    0,     ,
831,19070118,    3,     ,
831,19070119,    0,     ,
831,19070120,    4,     ,
831,19070121,    0,     ,
831,19070122,    0,     ,
831,19070123,    0,     ,
831,19070124,    0,     ,
831,19070125,    0,     ,
831,19070126,    0,     ,
831,19070127,    0,     ,
831,19070128,   53,     ,
831,19070129,   32,     ,
831,19070130,    0,     ,
831,19070131,    0,     ,
831,19070201,    0,     ,
831,19070202,    0,     ,
831,19070203,   37,     ,
831,19070204,    4,     ,
831,19070205,    1,     ,
831,19070206,    0,     ,
831,19070207,    0,     ,
831,19070208,    0,     ,
831,19070209,    0,     ,
831,19070210,    0,     ,
831,19070211,    0,     ,
831,19070212,   18,     ,
831,19070213,   32,     ,
831,19070214,    2,     ,
831,19070215,    0,     ,
831,19070216,    4,     ,
831,19070217,   22,     ,
831,19070218,   14,     ,
831,19070219,   12,     ,
831,19070220,  128,     ,
831,19070221,   23,     ,
831,19070222,   55,     ,
831,19070223,   12,     ,
831,19070224,    6,     ,
831,19070225,   31,     ,
831,19070226,    3,     ,
831,19070227,    1,     ,
831,19070228,    1,     ,
831,19070301,    1,     ,
831,19070302,    1,     ,
831,19070303,    2,     ,
831,19070304,    0,     ,
831,19070305,   26,     ,
831,19070306,    0,     ,
831,19070307,    0,     ,
831,19070308,   40,     ,
831,19070309,   50,     ,
831,19070310,   48,     ,
831,19070311,    0,     ,
831,19070312,   35,     ,
831,19070313,    0,     ,
831,19070314,   25,     ,
831,19070315,    1,     ,
831,19070316,   25,     ,
831,19070317,   37,     ,
831,19070318,    9,     ,
831,19070319,    6,     ,
831,19070320,   59,     ,
831,19070321,    0,     ,
831,19070322,   14,     ,
831,19070323,    3,     ,
831,19070324,    0,     ,
831,19070325,    0,     ,
831,19070326,    1,     ,
831,19070327,    2,     ,
831,19070328,    0,     ,
831,19070329,    0,     ,
831,19070330,    0,     ,
831,19070331,    0,     ,
831,19070401,    0,     ,
831,19070402,    0,     ,
831,19070403,    0,     ,
831,19070404,   10,     ,
831,19070405,    8,     ,
831,19070406,    0,     ,
831,19070407,   53,     ,
831,19070408,   72,     ,
831,19070409,   39,     ,
831,19070410,   30,     ,
831,19070411,    0,     ,
831,19070412,    5,     ,
831,19070413,   10,     ,
831,19070414,    0,     ,
831,19070415,    0,     ,
831,19070416,    0,     ,
831,19070417,    0,     ,
831,19070418,    3,     ,
831,19070419,    4,     ,
831,19070420,    0,     ,
831,19070421,    0,     ,
831,19070422,   23,     ,
831,19070423,    0,     ,
831,19070424,    0,     ,
831,19070425,    4,     ,
831,19070426,   14,     ,
831,19070427,    0,     ,
831,19070428,    8,     ,
831,19070429,    3,     ,
831,19070430,   43,     ,
831,19070501,   75,     ,
831,19070502,   30,     ,
831,19070503,   82,     ,
831,19070504,  136,     ,
831,19070505,    0,     ,
831,19070506,    5,     ,
831,19070507,   63,     ,
831,19070508,   14,     ,
831,19070509,   28,     ,
831,19070510,    0,     ,
831,19070511,    0,     ,
831,19070512,    0,     ,
831,19070513,    0,     ,
831,19070514,  106,     ,
831,19070515,    0,     ,
831,19070516,    0,     ,
831,19070517,    1,     ,
831,19070518,    0,     ,
831,19070519,   35,     ,
831,19070520,    0,     ,
831,19070521,    0,     ,
831,19070522,    0,     ,
831,19070523,   10,     ,
831,19070524,    0,     ,
831,19070525,   75,     ,
831,19070526,    2,     ,
831,19070527,    0,     ,
831,19070528,    0,     ,
831,19070529,    0,     ,
831,19070530,    0,     ,
831,19070531,    0,     ,
831,19070601,   24,     ,
831,19070602,  137,     ,
831,19070603,   55,     ,
831,19070604,   10,     ,
831,19070605,   43,     ,
831,19070606,   25,     ,
831,19070607,    0,     ,
831,19070608,    0,     ,
831,19070609,    1,     ,
831,19070610,    0,     ,
831,19070611,    0,     ,
831,19070612,   64,     ,
831,19070613,    0,     ,
831,19070614,    0,     ,
831,19070615,  165,     ,
831,19070616,    0,     ,
831,19070617,    0,     ,
831,19070618,    0,     ,
831,19070619,    0,     ,
831,19070620,   10,     ,
831,19070621,    0,     ,
831,19070622,    0,     ,
831,19070623,    0,     ,
831,19070624,    8,     ,
831,19070625,   65,     ,
831,19070626,    9,     ,
831,19070627,    0,     ,
831,19070628,    0,     ,
831,19070629,  100,     ,
831,19070630,   69,     ,
831,19070701,     ,     ,
831,19070702,     ,     ,
831,19070703,     ,     ,
831,19070704,     ,     ,
831,19070705,     ,     ,
831,19070706,     ,     ,
831,19070707,     ,     ,
831,19070708,     ,     ,
831,19070709,     ,     ,
831,19070710,     ,     ,
831,19070711,     ,     ,
831,19070712,     ,     ,
831,19070713,     ,     ,
831,19070714,     ,     ,
831,19070715,     ,     ,
831,19070716,     ,     ,
831,19070717,     ,     ,
831,19070718,     ,     ,
831,19070719,     ,     ,
831,19070720,     ,     ,
831,19070721,     ,     ,
831,19070722,     ,     ,
831,19070723,     ,     ,
831,19070724,     ,     ,
831,19070725,     ,     ,
831,19070726,     ,     ,
831,19070727,     ,     ,
831,19070728,     ,     ,
831,19070729,     ,     ,
831,19070730,     ,     ,
831,19070731,     ,     ,
831,19070801,     ,     ,
831,19070802,     ,     ,
831,19070803,     ,     ,
831,19070804,     ,     ,
831,19070805,     ,     ,
831,19070806,     ,     ,
831,19070807,     ,     ,
831,19070808,     ,     ,
831,19070809,     ,     ,
831,19070810,     ,     ,
831,19070811,     ,     ,
831,19070812,     ,     ,
831,19070813,     ,     ,
831,19070814,     ,     ,
831,19070815,     ,     ,
831,19070816,     ,     ,
831,19070817,     ,     ,
831,19070818,     ,     ,
831,19070819,     ,     ,
831,19070820,     ,     ,
831,19070821,     ,     ,
831,19070822,     ,     ,
831,19070823,     ,     ,
831,19070824,     ,     ,
831,19070825,     ,     ,
831,19070826,     ,     ,
831,19070827,     ,     ,
831,19070828,     ,     ,
831,19070829,     ,     ,
831,19070830,     ,     ,
831,19070831,     ,     ,
831,19070901,     ,     ,
831,19070902,     ,     ,
831,19070903,     ,     ,
831,19070904,     ,     ,
831,19070905,     ,     ,
831,19070906,     ,     ,
831,19070907,     ,     ,
831,19070908,     ,     ,
831,19070909,     ,     ,
831,19070910,     ,     ,
831,19070911,     ,     ,
831,19070912,     ,     ,
831,19070913,     ,     ,
831,19070914,     ,     ,
831,19070915,     ,     ,
831,19070916,     ,     ,
831,19070917,     ,     ,
831,19070918,     ,     ,
831,19070919,     ,     ,
831,19070920,     ,     ,
831,19070921,     ,     ,
831,19070922,     ,     ,
831,19070923,     ,     ,
831,19070924,     ,     ,
831,19070925,     ,     ,
831,19070926,     ,     ,
831,19070927,     ,     ,
831,19070928,     ,     ,
831,19070929,     ,     ,
831,19070930,     ,     ,
831,19071001,     ,     ,
831,19071002,     ,     ,
831,19071003,     ,     ,
831,19071004,     ,     ,
831,19071005,     ,     ,
831,19071006,     ,     ,
831,19071007,     ,     ,
831,19071008,     ,     ,
831,19071009,     ,     ,
831,19071010,     ,     ,
831,19071011,     ,     ,
831,19071012,     ,     ,
831,19071013,     ,     ,
831,19071014,     ,     ,
831,19071015,     ,     ,
831,19071016,     ,     ,
831,19071017,     ,     ,
831,19071018,     ,     ,
831,19071019,     ,     ,
831,19071020,     ,     ,
831,19071021,     ,     ,
831,19071022,     ,     ,
831,19071023,     ,     ,
831,19071024,     ,     ,
831,19071025,     ,     ,
831,19071026,     ,     ,
831,19071027,     ,     ,
831,19071028,     ,     ,
831,19071029,     ,     ,
831,19071030,     ,     ,
831,19071031,     ,     ,
831,19071101,     ,     ,
831,19071102,     ,     ,
831,19071103,     ,     ,
831,19071104,     ,     ,
831,19071105,     ,     ,
831,19071106,     ,     ,
831,19071107,     ,     ,
831,19071108,     ,     ,
831,19071109,     ,     ,
831,19071110,     ,     ,
831,19071111,     ,     ,
831,19071112,     ,     ,
831,19071113,     ,     ,
831,19071114,     ,     ,
831,19071115,     ,     ,
831,19071116,     ,     ,
831,19071117,     ,     ,
831,19071118,     ,     ,
831,19071119,     ,     ,
831,19071120,     ,     ,
831,19071121,     ,     ,
831,19071122,     ,     ,
831,19071123,     ,     ,
831,19071124,     ,     ,
831,19071125,     ,     ,
831,19071126,     ,     ,
